weight logl amplitude offset frequency phase
0.000000000000000000e+00 -8.243051179748968025e+02 2.950239224984639197e+00 -1.188387350889086758e+00 9.952886519562432754e-01 3.377451348603233594e+00
0.000000000000000000e+00 -8.225507834299362457e+02 2.897764297264489475e+00 -1.058673872140938776e+00 4.432071401210717632e+00 3.972086763607247661e+00
0.000000000000000000e+00 -8.219678228197586805e+02 2.360079551895575722e+00 1.932778902829701106e+00 1.551351467118255112e+00 2.109064333298331928e-01
0.000000000000000000e+00 -8.218408487427304863e+02 2.229273457176156992e+00 -1.607652989485301998e+00 2.248140732073527381e+00 2.507780225055685985e+00
0.000000000000000000e+00 -8.190142530878249545e+02 3.633556735823525230e+00 1.747581093505736760e-01 4.208483640939437720e+00 2.600636613239236006e+00
0.000000000000000000e+00 -8.138761923764460562e+02 3.803315555921569668e+00 -1.826041989806324040e-01 3.847056250660372267e+00 5.724587761063170133e-01
0.000000000000000000e+00 -8.101189167122292929e+02 3.123693409588426118e+00 1.530597269007873962e+00 5.027336455768830703e+00 1.374326748501934370e+00
0.000000000000000000e+00 -8.063492371876478728e+02 3.919986139573828687e+00 1.030977179058183424e+00 2.872403352442553626e+00 6.676840946993133352e-01
0.000000000000000000e+00 -8.038924150518271290e+02 3.270487333285327480e+00 -2.627155089468860005e-01 4.855049713900472241e+00 2.200325126099566209e+00
0.000000000000000000e+00 -8.031093249975862136e+02 2.714360593871210536e+00 1.888382825489174355e+00 5.861972890762191746e+00 7.348108990894767212e-01
0.000000000000000000e+00 -8.018212211409411339e+02 3.083706761196572721e+00 1.644918578150774913e+00 4.649239584681900794e+00 3.534921893571426388e+00
0.000000000000000000e+00 -8.011522631976122284e+02 3.238667558724124707e+00 -8.870373873706398626e-01 4.031741810415217842e+00 8.323396691138846837e-01
0.000000000000000000e+00 -7.955117713785720071e+02 3.674779136894268383e+00 -3.574468855982191329e-01 1.169507419715171803e+00 7.517322155083113744e-01
0.000000000000000000e+00 -7.931345434098544729e+02 3.106336113412480948e+00 1.749518872769325384e+00 1.003810072751005977e+00 5.368063972365446190e+00
0.000000000000000000e+00 -7.912392499669635981e+02 3.291937241346667431e+00 -4.871157103796295296e-01 6.468868073079854231e-01 1.931130301876061273e+00
0.000000000000000000e+00 -7.864170114742810256e+02 3.191621593179929661e+00 -5.703855407976341496e-01 1.527787568683355302e+00 5.058026938329292399e+00
0.000000000000000000e+00 -7.861307759954813719e+02 4.339117460239442003e+00 -3.776679483151221817e-01 2.618058285195544510e+00 3.529245913896217335e+00
0.000000000000000000e+00 -7.805317498297213206e+02 3.306890446803117278e+00 1.083157234187964502e+00 2.148680523075817916e+00 4.545662840414298245e+00
0.000000000000000000e+00 -7.802856169344770478e+02 2.277944504556899563e+00 1.154659617306035724e+00 3.225065327702670626e+00 4.438503302999533773e+00
0.000000000000000000e+00 -7.781885751107971601e+02 3.519075828832415986e+00 9.048267155265423689e-01 4.151912697256879170e+00 8.351883446816491530e-01
0.000000000000000000e+00 -7.764133762993124037e+02 2.314098629484445002e+00 -1.340543704418735160e+00 5.265271944628936218e+00 1.892869534007160626e+00
0.000000000000000000e+00 -7.700660016140774360e+02 1.010686531909226638e+00 -1.896666710357326480e+00 1.370304948386870780e+00 4.049199844489618449e+00
0.000000000000000000e+00 -7.687447561455160212e+02 4.041822401460349212e+00 1.864897791609262168e+00 5.759683611971036399e+00 2.337977640556959891e+00
0.000000000000000000e+00 -7.638207908918851672e+02 3.522069072923473598e+00 1.300957369143572073e+00 4.337084382804316185e+00 3.580289509441910489e+00
0.000000000000000000e+00 -7.601251142422617022e+02 3.006671687570241502e+00 -1.445310827166500278e+00 5.053578246076511071e-01 1.254001021410762640e+00
0.000000000000000000e+00 -7.600006539017696241e+02 2.643943349884887439e+00 -1.848944545716430188e+00 5.472162879721891748e+00 5.617941157549579678e-01
0.000000000000000000e+00 -7.590076631143961094e+02 3.557403968632543823e+00 -2.579576866396782187e-01 2.344847245852943463e+00 1.609472705964888339e-01
0.000000000000000000e+00 -7.571310901035047891e+02 2.823570982466244494e+00 -5.463262399495016908e-01 5.819269187757213579e+00 5.396623408045085890e-01
0.000000000000000000e+00 -7.564420944428524081e+02 4.233247481693051206e+00 -1.341654266554938246e+00 3.187574289551152962e+00 1.634531814073643119e-01
